Parcel_No,SalePrice,PricePerSq,LivingArea,Style,GROSS_AREA,NUM_FLOORS,R_BDRMS,R_FULL_BTH,R_HALF_BTH,R_KITCH,R_AC,R_FPLACE,LU,OWN_OCC,R_BLDG_STY,R_ROOF_TYP,R_EXT_FIN,R_TOTAL_RM,R_HEAT_TYP,YR_BUILT,Latitude,Longitude
1812268061,302000,169.57,1781,Raised Ranch,2240,1,3,1,0,1,N,0,R1,N,RR,G,W,7,F,1954,42.24969,-71.14266
1812269024,312000,235.29,1326,Cape,2760,1.5,3,1,0,1,N,1,R1,Y,CP,G,W,6,W,1948,42.25261,-71.1396
1812325026,358000,214.76,1667,Raised Ranch,2040,1,3,1,1,1,N,0,R1,Y,RR,G,M,6,F,1955,42.25302,-71.1426
1812325051,350000,336.54,1040,Raised Ranch,2224,1,3,1,1,1,C,0,R1,Y,RR,G,M,7,F,1955,42.2501,-71.14409
1812325067,366000,173.71,2107,Raised Ranch,2461,1,3,1,1,1,N,0,R1,Y,RR,G,M,7,F,1955,42.2504,-71.14504
1812325070,350000,179.58,1949,Raised Ranch,2458,1,3,1,0,1,C,1,R1,Y,RR,G,M,7,F,1957,42.25102,-71.14514
1812465000,320000,171.49,1854,Raised Ranch,2144,1,3,1,1,1,C,1,R1,Y,RR,G,S,7,W,1955,42.24215,-71.14185
1812470000,428500,324.62,1320,Colonial,2004,2,3,2,1,1,C,0,R1,Y,CL,G,M,6,F,1970,42.24229,-71.14092
1812471000,310000,307.54,1008,Raised Ranch,2107,1,3,2,0,1,N,0,R1,N,RR,G,M,6,W,1970,42.24232,-71.14071
1812501000,278000,336.56,826,Colonial,1482,1.5,3,1,0,1,N,0,R1,N,CL,G,A,6,W,1880,42.24326,-71.13948
1812562000,577000,201.4,1771,Colonial,3281,1.5,3,2,0,2,N,0,R2,N,CV,G,M,8,W,1930,42.24249,-71.13616
1812590000,342500,273.56,1252,Ranch,2909,1,3,1,0,1,N,1,R1,Y,RN,G,W,6,W,1963,42.24477,-71.13622
1812622002,279000,267.75,1042,Conventional,2232,1,3,1,0,1,C,0,R1,Y,CV,G,M,6,F,1920,42.24288,-71.13499
1812661000,405000,181.94,2226,Raised Ranch,2948,1,3,2,1,1,N,0,R1,Y,RR,G,M,9,W,1990,42.2432,-71.13717
1812799000,510000,221.84,0,Colonial,0,0,0,0,0,0,U,0,RL,N,U,U,U,0,U,0,42.2411,-71.135963
1812890001,375000,387.4,968,Ranch,2036,1,3,1,0,1,N,1,R1,Y,RN,G,M,5,W,1955,42.23983,-71.13901
1812932004,377000,269.09,1401,Cape,3140,1,3,1,0,1,N,1,R1,Y,CP,G,M,6,F,1960,42.24034,-71.14279
1812932006,395000,364.06,1089,Cape,2334,1,3,1,1,1,N,1,R1,Y,CP,G,W,6,F,1960,42.24024,-71.14243
1812949000,480000,157.17,3054,Conventional,5183,2.5,6,2,0,2,N,0,R2,Y,CV,G,M,12,W,1900,42.23948,-71.14036
1900005000,680000,259.84,2617,Conventional,4325,2,6,2,0,2,N,0,R2,Y,CV,G,M,12,W,1905,42.31951,-71.10409
1900006000,740000,450.67,1642,Colonial,2915,2,3,3,0,1,C,0,R1,Y,CL,G,F,6,F,1905,42.31958,-71.10422
1900039000,380000,470.3,808,Conventional,1516,1.5,2,1,0,1,N,0,R1,Y,CV,G,W,5,W,1905,42.31726,-71.10536
1900059000,720000,309.94,2323,Conventional,3865,2,5,3,0,3,N,0,R3,N,CV,G,W,12,W,1900,42.3173,-71.10642
1900071001,1265000,264.2,4788,Decker,6690,3,6,3,0,3,N,0,R3,N,DK,F,F,15,F,1910,42.318271,-71.105007
1900115000,1135000,445.8,2546,Colonial,4445,2,5,3,0,1,C,0,R1,Y,CL,G,F,10,F,1885,42.32175,-71.10855
1900144000,585000,452.44,1293,Colonial,2263,2,2,2,0,1,N,0,R1,Y,CL,G,W,7,F,1910,42.31975,-71.10588
1900148000,700000,344.83,2030,Colonial,3375,2,3,2,1,1,N,1,R1,Y,CL,G,M,7,W,1910,42.32087,-71.10787
1900184000,989000,280.73,3523,Conventional,5705,2.5,5,3,0,3,N,0,R3,N,CV,G,F,14,F,1930,42.32111,-71.11014
1900188000,920000,281.86,3264,Decker,4620,3,6,3,0,3,N,0,R3,N,DK,H,M,15,W,1900,42.32144,-71.1099
1900210000,858600,450,1908,Two Fam Stack,3406,2,5,2,0,2,N,0,R2,Y,TF,H,M,9,W,1905,42.32049,-71.10829
1900228000,675000,265.23,2545,Semi?Det,3918,2.5,4,2,0,2,N,0,R2,N,SD,G,F,12,F,1920,42.31918,-71.10625
1900293000,965000,260.46,3705,Conventional,5723,2.5,9,3,0,3,N,0,R3,N,CV,G,M,18,W,1905,42.31847,-71.10928
1900369000,1036000,271.63,3814,Conventional,5900,2.5,6,2,1,2,N,0,R2,N,CV,G,M,12,W,1905,42.31926,-71.11091
1900380000,850000,213.14,3988,Conventional,5681,3,6,3,0,3,N,0,R3,N,CV,L,P,15,W,1905,42.3197,-71.11071
1900583000,525000,558.51,768,Bungalow,1445,1,2,1,0,1,N,0,R1,Y,BW,G,M,4,W,1925,42.31366,-71.10733
1900616000,1000000,335.57,2980,Colonial,4677,2.5,4,3,0,2,N,0,R1,Y,CL,M,F,11,W,1920,42.31556,-71.10742
1900690000,1350000,380.5,3548,Conventional,5595,2,6,3,0,2,N,1,R2,Y,CV,G,F,12,W,1868,42.31781,-71.10902
1900772000,934000,417.71,2236,Two Fam Stack,3474,2,4,2,0,2,N,0,R2,N,TF,H,W,9,W,1929,42.31842,-71.11115
1900982090,909500,475.43,1913,Colonial,3835,2,3,2,1,1,C,2,R1,Y,CL,H,F,7,W,1999,42.314093,-71.109415
1901161000,1226000,389.08,3151,Conventional,4724,3,8,4,1,3,N,0,R3,Y,CV,M,F,16,W,1905,42.31027,-71.10855
1901264000,847500,341.87,2479,Semi?Det,3816,2.5,5,2,0,2,N,1,R2,N,SD,L,W,13,W,1930,42.30849,-71.11309
1901264020,847500,341.87,2479,Semi?Det,3816,2.5,5,2,0,2,N,1,R2,N,SD,L,W,13,W,1930,42.30849,-71.11305
1901339000,1200000,288.95,4153,Conventional,6570,2.5,6,2,1,2,N,0,E,N,CV,G,M,14,W,1900,42.31025,-71.11223
1901371000,970000,562.65,1724,Two Fam Stack,2896,2,2,2,1,2,N,2,R2,Y,TF,H,W,9,F,1900,42.31158,-71.1112
1901496001,585000,459.18,1274,Colonial,1898,2,3,1,0,1,N,1,R1,Y,CL,G,W,6,W,1959,42.30769,-71.11686
1901508000,780000,353.58,2206,Two Fam Stack,3481,2,5,2,0,2,N,0,R2,N,TF,H,M,11,W,1940,42.30825,-71.11706
1901694000,1200000,336.7,3564,Conventional,5733,2.5,6,3,0,2,C,0,R2,N,CV,L,W,13,W,1910,42.31105,-71.11961
1901707000,1300000,554.84,2343,Colonial,4366,2,3,2,1,1,C,2,R1,Y,CL,G,B,10,W,1920,42.311368,-71.118682
1901721000,1078000,385,2778,Two Fam Stack,4267,2,5,2,0,2,N,2,R2,Y,TF,H,W,13,W,1922,42.30934,-71.11844
1901726000,1015000,355.02,2566,Colonial,4304,2,5,1,1,1,N,1,R1,Y,CL,L,W,11,F,1896,42.31,-71.11873
1901740000,1100000,257.79,4267,Conventional,7396,2.5,8,2,0,2,N,0,R2,Y,CV,H,F,14,W,1905,42.31009,-71.11832
1901749000,1400000,217.97,6423,Row End,8904,3,9,3,0,3,N,0,R3,Y,RE,F,B,21,W,1912,42.30904,-71.11795
1901775000,1210000,429.84,2815,Colonial,4644,2,6,3,1,1,C,2,R1,Y,CL,G,F,11,W,1890,42.31053,-71.11772
1901799000,2209000,547.32,4036,Victorian,5948,3,5,4,0,2,N,2,R1,Y,VT,M,F,14,W,1878,42.31129,-71.11742
1901970000,1380000,552.88,2496,Colonial,4470,2,3,2,1,1,N,1,R1,Y,CL,H,F,7,W,1929,42.31775,-71.11446
1901977003,945000,448.72,2106,Colonial,3351,2,3,2,0,1,C,1,R1,Y,CL,H,B,7,W,1949,42.31724,-71.11643
1902033000,1250000,353.61,2954,Two Fam Stack,4946,2,6,2,0,2,N,2,R2,N,TF,H,B,16,W,1925,42.31973,-71.11532
1902042000,1265000,376.71,3358,Conventional,6024,2,8,3,0,2,N,0,R2,N,CV,H,W,14,W,1923,42.3196,-71.11343
1902291001,1661000,494.49,3359,Colonial,5810,2.5,5,4,1,1,N,1,R1,Y,CL,L,W,10,W,1935,42.31287,-71.12864
1902301000,820000,416.03,1648,Colonial,2692,2,3,2,0,1,N,1,R1,Y,CL,G,M,8,W,1925,42.31124,-71.12895
1902310003,815000,378.89,2151,Split Level,2916,1,3,2,1,1,C,1,R1,Y,SL,G,F,7,F,1960,42.31175,-71.1326
1902316000,649000,508.62,1276,Colonial,2074,2,3,2,0,1,N,2,R1,Y,CL,L,W,7,W,1920,42.31118,-71.12945
1902318000,635000,346.62,1832,Colonial,3086,2,3,1,0,1,N,1,R1,Y,CL,L,M,7,W,1935,42.31095,-71.12913
1902325000,855000,475.53,1798,Colonial,3325,2,3,1,1,1,C,1,R1,Y,CL,G,M,7,W,1940,42.31059,-71.13026
1902337000,820000,339.69,2040,Colonial,3324,2,3,2,1,1,C,1,R1,N,CL,G,M,6,W,1934,42.30972,-71.12985
1902347017,971000,536.46,1810,Split Level,3926,1,3,2,1,1,C,1,R1,Y,SL,G,M,6,W,1960,42.30845,-71.12539
1902349006,772500,431.56,1790,Split Level,3910,1,3,2,0,1,C,2,R1,N,SL,H,B,6,W,1957,42.30819,-71.12686
1902351000,1233500,510.55,2416,Colonial,3746,2,4,2,1,1,C,2,R1,Y,CL,G,C,8,F,1960,42.31008,-71.12888
1902360000,1168000,471.73,2476,Colonial,3894,2,4,2,0,1,N,1,R1,Y,CL,L,B,8,W,1935,42.31159,-71.12657
1902371000,1217000,295.68,3546,Colonial,5948,2,5,3,1,1,C,3,R1,Y,CL,G,F,13,W,1921,42.31109,-71.12615
1902379000,1295000,474.36,2730,Colonial,4128,2,3,2,1,1,C,2,R1,Y,CL,G,M,7,W,1928,42.31038,-71.12496
1902418000,775000,431.75,1795,Colonial,3037,2,4,1,0,1,N,1,R1,Y,CL,G,B,6,W,1924,42.30979,-71.12286
1902422000,810000,383.52,2112,Colonial,3615,2,4,1,1,1,N,1,R1,N,CL,G,B,7,W,1935,42.31037,-71.12326
1902425000,2100000,429.8,4886,Colonial,9683,2,3,4,1,1,C,4,R1,Y,CL,G,F,11,W,1930,42.31105,-71.12381
1902426001,830000,739.75,1122,Cape,2004,1.5,2,1,0,1,N,1,R1,Y,CP,G,W,4,W,1950,42.31146,-71.12379
1902495000,1000000,368.73,2280,Colonial,3956,2,4,1,1,1,C,1,R1,Y,CL,G,B,9,W,1939,42.30803,-71.12317
1902503000,640000,315.58,2028,Colonial,2627,2,2,1,1,1,N,0,R1,Y,CL,G,M,7,W,1830,42.30646,-71.12436
1902545000,1200000,484.46,1356,Ranch,2876,1,3,1,0,1,N,2,R1,N,RN,G,B,7,W,1947,42.30383,-71.12945
1902591000,630000,422.82,1490,Colonial,2893,2,3,1,0,1,N,1,R1,Y,CL,G,W,7,W,1925,42.30255,-71.13044
1902786000,1075000,385.58,2788,Colonial,4395,2,4,1,1,1,N,1,R1,Y,CL,G,F,8,W,1920,42.30235,-71.13168
1902825005,801000,430.65,1860,Conventional,3232,2,3,2,1,1,N,1,R1,Y,CV,G,W,10,W,1959,42.29978,-71.11623
1902880000,850100,259.49,3276,Decker,4842,3,8,3,0,3,N,0,R3,N,DK,F,M,15,W,1900,42.29524,-71.1191
1902981000,550000,201.76,2726,Two Fam Stack,4081,2,5,2,2,2,N,0,R2,Y,TF,H,M,11,W,1925,42.2898,-71.1249
1903006000,590000,255.41,2310,Two Fam Stack,3854,2,4,2,0,2,N,0,R2,Y,TF,H,W,10,W,1910,42.29154,-71.12388
1903027000,472000,276.02,1710,Colonial,3096,2,3,1,0,1,N,0,R1,Y,CL,G,M,6,W,1910,42.2922,-71.12393
1903030000,572500,316.65,1518,Colonial,2426,2,4,1,0,1,N,0,R1,N,CL,G,A,7,W,1914,42.29187,-71.12415
1903092000,600000,130.21,4608,Conventional,7772,2,5,4,0,3,N,0,R3,Y,CV,G,M,15,W,1900,42.28589,-71.12676
1903132000,425000,237.43,1790,Raised Ranch,2130,1,4,1,1,1,N,0,R1,Y,RR,H,W,7,F,1950,42.28741,-71.1254
1903217000,550000,171.82,3201,Decker,5127,3,6,3,0,3,N,0,R3,Y,DK,F,W,15,W,1925,42.28919,-71.1238
1903221000,740000,236.27,3132,Decker,5082,3,9,3,3,3,N,0,R3,Y,DK,F,W,15,W,1920,42.28906,-71.12324
1903242000,349900,251.36,1392,Colonial,2064,2,3,1,1,1,N,1,R1,N,CL,G,A,6,W,1963,42.29009,-71.12125
1903319000,330000,310.15,1064,Colonial,1634,2,2,1,1,1,N,0,R1,Y,CL,G,M,5,W,1928,42.289218,-71.121149
1903353000,330000,237.07,1392,Colonial,2171,2,4,1,1,1,N,1,R1,Y,CL,G,M,7,W,1950,42.28995,-71.12176
1903422000,460000,189.38,2429,Duplex,5352,2,5,2,0,2,N,0,R2,Y,DX,G,M,11,W,1910,42.29179,-71.12115
1903523000,528000,192.91,2737,Duplex,5104,1.5,4,2,0,2,N,1,R2,Y,DX,G,M,8,W,1850,42.285501,-71.125103
1903580000,445000,303.96,1464,Colonial,2426,2,3,1,0,1,N,0,R1,Y,CL,G,M,6,W,1900,42.28472,-71.12458
1903599000,550000,206.46,2664,Conventional,4798,2,5,2,0,2,N,0,R2,Y,CV,G,W,11,W,1884,42.28435,-71.1238
1903622000,551000,412.12,1337,Colonial,2318,2,3,2,0,1,N,0,R1,Y,CL,G,M,7,W,1880,42.2856,-71.12257
1903668000,301500,314.06,960,Ranch,1920,1,3,1,0,1,N,0,R1,Y,RN,G,W,5,W,1969,42.28639,-71.12157
1903727000,500000,327.87,1597,Colonial,2754,2,4,1,0,1,N,0,R1,Y,CL,G,A,6,F,1905,42.28396,-71.12289
1903743000,489000,306.01,1360,Cape,2578,1.5,3,2,0,1,N,1,R1,Y,CP,G,M,6,F,1959,42.28303,-71.12222
1903750000,750000,161.74,4637,Conventional,6804,3,6,3,0,3,C,0,R3,Y,CV,L,M,12,W,1901,42.28419,-71.12188
1903751000,480000,227.38,2111,Colonial,3753,2,6,2,0,1,N,1,R1,N,CL,G,M,11,W,1934,42.28411,-71.12171
1903754000,500000,182.55,2300,Colonial,3741,2,3,1,1,1,N,0,R1,Y,CL,H,F,7,F,1901,42.28384,-71.12142
1903758000,665000,296.08,2030,Colonial,3510,2,4,1,1,1,N,0,R1,Y,CL,H,A,8,W,1890,42.28336,-71.12165
1903779000,570000,232.94,2182,Conventional,3724,2,2,2,0,2,N,0,R2,Y,CV,G,W,8,W,1905,42.28435,-71.12283
1903906000,450000,202.16,2226,Two Fam Stack,3989,2,5,2,0,2,N,0,R2,N,TF,H,W,11,W,1920,42.28716,-71.121
1904123001,510000,337.75,1510,Cape,3666,1.5,3,1,1,1,N,1,R1,Y,CP,G,M,6,W,1960,42.28182,-71.12691
1904133450,450000,321.43,1400,Bungalow,3190,1,3,1,1,1,N,1,R1,N,BW,G,M,6,W,1925,42.28168,-71.12506
1904185000,500000,305.62,1636,Colonial,2758,2,3,2,1,1,N,0,R1,Y,CL,G,M,7,W,1910,42.28335,-71.12683
1904243000,580000,173.97,2977,Conventional,5098,2,6,3,0,2,N,0,R2,Y,CV,G,M,12,W,1900,42.28755,-71.11822
1904372000,540000,240.43,1997,Conventional,3922,2,4,2,1,2,N,0,R2,N,CV,G,W,9,W,1910,42.28808,-71.11446
1904388000,320000,256.41,1248,Colonial,2048,2,3,1,1,1,N,0,R1,Y,CL,G,M,6,F,1920,42.28772,-71.11292
1904466000,760000,470.88,1614,Colonial,2618,2,2,2,0,1,N,1,R1,Y,CL,G,U,8,W,1850,42.28906,-71.11433
1904474002,412382,425.57,969,Semi?Det,1621,2,2,1,1,1,N,0,R1,Y,SD,G,M,4,W,1964,42.290403,-71.114794
1904745000,707000,258.78,2732,Conventional,4321,2.5,5,2,0,2,N,0,R2,N,CV,G,M,11,W,1905,42.29796,-71.11327
1904796000,490000,305.68,1603,Cape,2965,1.5,3,1,1,1,N,0,R1,N,CP,G,M,6,W,1959,42.29323,-71.11372
1904844000,675000,219.3,3078,Decker,4590,3,6,3,0,3,N,0,R3,N,DK,F,M,15,W,1915,42.29307,-71.11738
1904871000,680000,216.98,3134,Conventional,5316,2.5,5,2,0,2,N,0,R2,N,CV,G,W,12,W,1915,42.29335,-71.11685
1904968000,460000,358.81,1282,Ranch,3150,1,2,1,1,1,N,0,R1,Y,RN,G,W,5,W,1934,42.29153,-71.11581
1904971000,425000,312.5,1360,Colonial,2198,2,3,1,0,1,N,0,R1,Y,CL,G,M,6,W,1929,42.29172,-71.1152
1904976000,494750,321.68,1503,Colonial,2302,2,4,1,1,1,N,1,R1,Y,CL,L,M,8,W,1926,42.29139,-71.11547
1904983000,600000,231.3,2210,Colonial,3740,2,3,1,1,1,N,1,R1,Y,CL,G,S,9,W,1915,42.29007,-71.11696
1905008000,465000,341.66,1361,Row Middle,2063,2,2,1,0,1,N,1,R1,N,RM,G,B,6,F,1916,42.2908,-71.11575
1905034000,540000,395.89,1364,Colonial,2094,2,2,1,1,1,N,1,R1,Y,CL,L,S,6,W,1913,42.28942,-71.11676
2000024000,610000,296.4,2058,Conventional,3602,2,4,2,1,2,N,0,R2,N,CV,G,S,8,W,1910,42.2878,-71.12835
2000025000,512500,234.45,2186,Conventional,3771,2,4,2,0,2,N,0,R2,N,CV,G,F,9,F,1905,42.287962,-71.128599
2000119000,495000,298.73,1618,Colonial,2855,2,3,1,0,1,N,0,R1,N,CL,G,M,6,W,1890,42.2845,-71.13254
2000132000,447500,248.75,1799,Colonial,3103,2,3,1,0,1,N,0,R1,Y,CL,G,W,7,W,1890,42.28588,-71.13092
2000195000,510000,301.42,1416,Colonial,2295,2,4,1,1,1,N,0,R1,Y,CL,L,M,7,W,1890,42.28612,-71.13466
2000277000,501000,361.99,1384,Colonial,2379,2,3,1,1,1,N,0,R1,Y,CL,G,W,8,W,1919,42.2855,-71.13575
2000286000,550000,212.11,2593,Conventional,4521,2,5,3,0,3,N,0,R3,N,CV,G,A,13,W,1920,42.28593,-71.13743
2000404000,423000,292.73,1445,Colonial,2656,1.5,2,2,0,1,N,0,R1,Y,CL,G,S,6,W,1915,42.2831,-71.13331
2000406000,388500,408.95,950,Bungalow,2106,1,2,1,0,1,N,1,R1,Y,BW,H,M,4,W,1929,42.28295,-71.13305
2000418000,434000,282.92,1534,Colonial,2444,2,4,1,0,1,N,0,R1,N,CL,H,M,8,W,1922,42.28217,-71.13444
2000431000,545000,249.54,2184,Two Fam Stack,3460,2,4,2,0,2,N,0,R2,N,TF,H,W,12,W,1927,42.28143,-71.13516
2000442001,382000,207.61,2038,Colonial,3441,1.5,3,1,0,1,N,0,R1,Y,CL,G,W,7,W,1900,42.2825,-71.13572
2000442006,402000,483.17,832,Ranch,1968,1,2,2,0,1,N,2,R1,Y,RN,G,B,4,W,1957,42.28191,-71.13497
2000563000,385000,405.26,950,Bungalow,2050,1,2,1,0,1,N,0,R1,Y,BW,H,W,5,W,1930,42.2794,-71.13771
2000588000,387000,315.4,1227,Cape,2399,1.5,3,1,1,1,N,1,R1,Y,CP,G,W,7,W,1930,42.27848,-71.13753
2000685000,485000,257.43,1884,Colonial,2910,2,4,2,0,1,C,1,R1,Y,CL,H,A,9,W,1926,42.28361,-71.1457
2000715000,565000,321.39,1758,Colonial,2774,2,3,1,1,1,N,1,R1,Y,CL,L,M,8,W,1930,42.28245,-71.14558
2000730000,480000,329.67,1456,Colonial,2527,2,3,2,0,1,N,1,R1,N,CL,L,M,8,W,1935,42.28217,-71.14478
2000793000,575000,328.2,1752,Colonial,2954,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,W,1930,42.27942,-71.14168
2000887000,652000,357.46,1824,Colonial,2802,2,3,2,2,1,C,1,R1,Y,CL,G,C,8,F,2011,42.279734,-71.138587
2000893000,385000,251.96,1528,Colonial,2362,2,4,1,0,1,N,0,R1,Y,CL,L,M,7,W,1940,42.28048,-71.13977
2000949000,651000,291.41,1862,Colonial,2905,2,4,1,1,1,N,2,R1,Y,CL,G,W,7,W,1901,42.28172,-71.14199
2000953000,525000,278.07,1888,Colonial,3351,2,5,1,0,1,N,1,R1,Y,CL,L,A,8,W,1920,42.28221,-71.14135
2000977000,665000,271.65,2448,Two Fam Stack,4038,2,5,2,0,2,N,0,R2,N,TF,H,M,11,W,1925,42.28092,-71.13976
2000989000,545000,276.51,2030,Colonial,3678,2,4,1,1,1,N,0,R1,Y,CL,G,M,8,W,1900,42.283,-71.14157
2001056000,490000,277.15,1768,Colonial,3249,2,3,1,1,1,N,1,R1,N,CL,G,F,7,W,1900,42.28246,-71.13853
2001082030,535000,232.31,1990,Colonial,3176,2,4,3,0,2,C,0,R1,N,CL,G,M,7,W,1888,42.2823,-71.13757
2001083000,530000,221.2,2396,Two Fam Stack,3930,2,4,2,0,2,N,0,R2,N,TF,G,M,10,W,1920,42.28211,-71.13756
2001172000,424100,261.31,1242,Colonial,2101,2,3,1,0,1,N,0,R1,Y,CL,G,M,6,W,1910,42.28416,-71.13728
2001244000,450450,232.31,1939,Conventional,3752,2,4,2,0,2,N,0,R2,Y,CV,G,A,8,W,1910,42.28523,-71.13999
2001253000,507000,250.49,2024,Conventional,3474,2,4,2,0,2,N,0,R2,Y,CV,G,M,10,W,1910,42.28473,-71.14009
2001299000,500000,225.33,2219,Colonial,4150,2,5,1,0,1,N,1,R1,Y,CL,H,W,9,W,1920,42.2835,-71.14258
2001339000,550000,230.7,2384,Two Fam Stack,4082,2,5,2,0,2,N,0,R2,Y,TF,H,U,10,W,1920,42.284,-71.142
2001385000,625000,171.47,3645,Decker,5618,3,6,3,0,3,N,0,R3,N,DK,F,W,15,W,1900,42.28628,-71.14243
2001429000,440000,266.67,1650,Two Fam Stack,2690,2,3,2,0,2,N,0,R2,N,TF,F,W,8,W,1910,42.28592,-71.14284
2001526000,665000,218.25,2738,Victorian,4862,2,6,1,1,1,N,3,R1,N,CL,G,M,12,W,1900,42.28388,-71.14338
2001535000,550000,201.61,2728,Two Fam Stack,4435,2,5,2,0,2,N,0,R2,N,TF,G,M,11,W,1899,42.28362,-71.14498
2001556000,595000,232.79,2556,Colonial,4241,2,4,2,0,1,C,1,R1,N,CL,G,M,11,F,1899,42.28379,-71.14462
2001635000,665000,233.99,2842,Conventional,4916,2,5,2,0,2,N,0,R2,N,CV,G,M,12,F,1920,42.28547,-71.15159
2001686000,803000,305.32,2756,Colonial,4858,2,7,3,0,1,C,2,R1,Y,CL,G,W,12,W,1895,42.28422,-71.15355
2001732000,680000,231.45,2938,Two Fam Stack,4800,2,6,2,0,2,N,0,R2,N,TF,H,W,14,W,1914,42.2854,-71.15068
2001761000,622500,245.56,2535,Colonial,4523,2,3,2,1,1,N,0,R1,Y,CL,G,W,8,W,1899,42.28436,-71.14806
2001766001,495000,336.51,1471,Cape,2660,1.5,3,1,1,1,N,1,R1,N,CP,G,W,7,W,1951,42.28262,-71.14974
2001771000,440000,200.73,2192,Two Fam Stack,3635,2,6,2,0,2,N,0,R2,N,TF,M,M,11,W,1890,42.28159,-71.14938
2001796000,810000,303.6,2371,Colonial,4256,2,5,2,1,1,N,1,R1,Y,CL,G,W,9,W,1910,42.28254,-71.14893
2001844000,511000,393.68,1298,Bungalow,2628,1,2,1,1,1,N,1,R1,Y,BW,H,M,5,W,1920,42.28009,-71.14529
2001863000,660000,366.46,1801,Colonial,3120,2,3,1,1,1,N,1,R1,Y,CL,G,W,7,W,1935,42.27955,-71.14413
2001886000,589500,294.46,1688,Colonial,3136,2,3,1,1,1,N,1,R1,Y,CL,G,M,7,W,1932,42.27885,-71.1438
2001905000,667500,400.9,1665,Colonial,3073,2,4,1,1,1,N,1,R1,Y,CL,G,M,7,W,1954,42.27925,-71.14576
2001947000,475000,315.82,1504,Colonial,2386,2,3,2,1,1,N,0,R1,Y,CL,G,M,7,W,1935,42.27626,-71.14584
2001957000,517500,362.39,1428,Colonial,2548,2,2,1,1,1,N,0,R1,Y,CL,G,M,6,W,1953,42.27961,-71.14527
2002032000,830000,245.42,3382,Colonial,6075,2,5,2,1,1,N,1,R1,Y,CL,G,W,10,W,1905,42.27948,-71.1508
2002060000,569500,423.74,1344,Colonial,2494,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1930,42.279,-71.15003
2002094000,625000,372.02,1680,Colonial,2608,2,3,2,1,1,N,0,R1,Y,CL,G,W,8,W,1914,42.27846,-71.1469
2002099000,620500,430.9,1440,Colonial,2520,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1938,42.27888,-71.14713
2002106000,605500,372.84,1648,Colonial,2600,2,3,1,1,1,N,1,R1,Y,CL,G,W,6,W,1927,42.27873,-71.14661
2002145000,625000,215.96,2831,Two Fam Stack,4808,2,5,2,0,2,N,0,R2,N,TF,H,M,12,W,1910,42.28049,-71.14969
2002163000,585000,225.69,2592,Two Fam Stack,4490,2,5,2,0,2,N,0,R2,Y,TF,H,M,12,W,1920,42.28059,-71.15019
2002177000,712200,269.57,2642,Colonial,4521,2,4,1,1,1,N,1,R1,Y,CL,G,F,10,F,1880,42.28221,-71.15285
2002218000,925000,303.48,3048,Colonial,5180,2,6,1,0,1,N,1,R1,Y,CL,H,F,10,F,1920,42.27993,-71.15099
2002223000,560000,257.35,2176,Colonial,3464,2,4,1,1,1,N,1,R1,Y,CL,G,A,8,W,1920,42.28003,-71.15146
2002235000,887900,264.65,3355,Colonial,5975,2,3,2,1,1,N,2,R1,Y,CL,G,M,10,W,1892,42.28235,-71.1539
2002321000,680000,259.25,2443,Colonial,4616,2,4,1,1,1,N,1,R1,Y,CL,G,M,9,W,1900,42.28105,-71.15448
2002442000,570000,378.99,1504,Colonial,2448,2,3,1,1,1,N,1,R1,Y,CL,G,B,7,W,1930,42.27835,-71.15054
2002546000,725000,335.96,2158,Colonial,3469,2,4,2,1,1,C,1,R1,Y,CL,G,F,9,W,1937,42.27619,-71.14953
2002609000,433500,308.76,1404,Colonial,2288,2,3,1,0,1,N,0,R1,Y,CL,H,M,6,W,1924,42.27397,-71.14809
2002697000,529000,333.54,1586,Colonial,2346,2,3,1,1,1,N,0,R1,Y,CL,G,M,6,W,1910,42.27345,-71.14696
2002858003,512500,214.26,2392,Two Fam Stack,3780,2,5,2,0,2,N,0,R2,Y,TF,H,B,11,W,1950,42.27408,-71.14946
2002872010,670000,307.34,2180,Colonial,3038,2,4,2,2,1,C,1,R1,Y,CL,G,M,8,W,1994,42.27187,-71.15033
2003026000,525000,207.18,2534,Two Fam Stack,4406,2,4,2,0,2,N,0,R2,Y,TF,H,M,12,W,1920,42.2648,-71.153739
2003090000,549000,251.37,2184,Two Fam Stack,3494,2,4,2,0,2,N,0,R2,N,TF,H,M,10,W,1929,42.26494,-71.15802
2003091000,530000,243.34,2178,Two Fam Stack,3485,2,4,2,0,2,N,0,R2,N,TF,H,M,10,W,1929,42.26505,-71.15808
2003092000,412000,154.25,2671,Two Fam Stack,4120,2,7,2,1,2,N,0,R2,Y,TF,G,W,15,W,1912,42.26516,-71.15811
2003148000,400000,360.69,1109,Cape,2480,1,2,1,0,1,N,1,R1,Y,CP,G,W,7,W,1945,42.27121,-71.16155
2003150000,388500,277.5,1400,Bungalow,3118,1,4,1,1,1,N,1,R1,Y,BW,H,W,7,W,1925,42.27143,-71.16148
2003181020,580000,326.58,1430,Colonial,2585,2,2,1,0,1,N,1,R1,Y,CL,H,W,7,W,1925,42.27148,-71.15947
